image_name,point_0_x,point_0_x,point_0_conf,point_1_x,point_1_x,point_1_conf,point_2_x,point_2_x,point_2_conf,point_3_x,point_3_x,point_3_conf,point_4_x,point_4_x,point_4_conf,point_5_x,point_5_x,point_5_conf,point_6_x,point_6_x,point_6_conf,point_7_x,point_7_x,point_7_conf,point_8_x,point_8_x,point_8_conf,point_9_x,point_9_x,point_9_conf,point_10_x,point_10_x,point_10_conf,point_11_x,point_11_x,point_11_conf,point_12_x,point_12_x,point_12_conf,point_13_x,point_13_x,point_13_conf,point_14_x,point_14_x,point_14_conf,point_15_x,point_15_x,point_15_conf,point_16_x,point_16_x,point_16_conf,point_17_x,point_17_x,point_17_conf,point_18_x,point_18_x,point_18_conf,point_19_x,point_19_x,point_19_conf,point_20_x,point_20_x,point_20_conf
palm_332_keypoints,281.445,2148.45,0.479157,335.111,2116.25,0.591729,371.605,2051.85,0.777153,356.578,1976.72,0.824823,347.991,1908.03,0.866252,290.031,1974.57,0.793354,255.685,1888.71,0.817584,234.218,1837.19,0.865392,214.898,1787.81,0.894115,249.245,1983.16,0.834577,208.458,1893,0.827382,184.844,1832.89,0.83336,165.524,1783.52,0.803105,206.311,2000.33,0.793761,180.551,1916.61,0.800579,161.231,1860.8,0.739384,139.764,1820.01,0.809286,169.818,2030.39,0.822019,152.644,1957.4,0.816082,141.911,1912.32,0.805876,133.324,1875.83,0.859069
palm_333_keypoints,57.3368,1600.97,0.480377,125.347,1576.03,0.579121,179.756,1508.02,0.736638,211.494,1426.41,0.784321,236.431,1365.2,0.901343,123.08,1401.47,0.835918,111.745,1301.72,0.836065,100.41,1226.91,0.758306,95.8761,1167.97,0.732843,73.2059,1399.2,0.774552,59.6038,1288.12,0.714915,57.3368,1206.5,0.80224,50.5357,1145.3,0.74055,41.4676,1399.2,0.688389,32.3996,1292.65,0.747563,27.8655,1231.44,0.64599,16.5304,1177.03,0.700461,21.0645,1401.47,0.602078,9.72937,1324.39,0.349745,14.2634,1274.52,0.326301,14.2634,1235.98,0.307345
palm_334_keypoints,48.0267,1532.63,0.541438,91.06,1491.86,0.615769,140.888,1428.44,0.733422,163.537,1349.17,0.838749,197.511,1288.02,0.857446,82.0004,1317.46,0.793818,72.9407,1224.6,0.742573,59.3512,1152.12,0.715374,52.5565,1097.76,0.682528,45.7617,1317.46,0.65286,27.6424,1208.74,0.453928,18.5828,1134,0.441904,9.52313,1059.26,0.210198,18.5828,1317.46,0.509004,14.053,1208.74,0.181818,-72.0138,1165.71,0.067788,0.463478,1093.23,0.025525,14.053,1321.99,0.43561,-65.219,1263.1,0.118344,-74.2787,1213.27,0.0529635,-58.4243,1206.48,0.0251798
palm_335_keypoints,54.0132,1430.73,0.553392,107.711,1403.88,0.589033,161.408,1350.18,0.75373,192.731,1265.16,0.838826,219.58,1206.99,0.874888,107.711,1242.79,0.848456,103.236,1142.11,0.802058,89.8114,1063.8,0.813329,87.5741,1001.15,0.805013,69.6749,1229.37,0.759671,54.0132,1121.97,0.749873,51.7758,1041.43,0.80846,42.8263,974.303,0.790887,36.1141,1224.89,0.668969,22.6898,1119.73,0.678354,24.9272,1057.09,0.615473,13.7402,1001.15,0.561328,24.9272,1224.89,0.605639,13.7402,1142.11,0.307943,13.7402,1097.36,0.343853,7.02804,1052.61,0.284345
palm_336_keypoints,43.8056,1380.18,0.488365,89.6316,1356.18,0.584469,150.733,1295.08,0.7164,185.648,1218.7,0.848368,218.381,1159.78,0.807944,104.907,1183.78,0.858303,102.725,1081.22,0.887438,100.543,1007.03,0.72186,100.543,945.925,0.726,67.8097,1168.51,0.816171,61.2631,1059.4,0.732341,65.6275,980.84,0.848329,54.7166,921.921,0.758636,37.259,1161.96,0.699385,32.8946,1061.58,0.741074,32.8946,996.115,0.684643,21.9837,943.743,0.640615,21.9837,1159.78,0.641622,11.0727,1079.04,0.49564,15.4371,1022.3,0.448376,17.6193,983.022,0.317122
palm_337_keypoints,58.4911,1218.92,0.36729,93.019,1227.55,0.446833,121.073,1201.66,0.606951,142.653,1156.34,0.733817,170.707,1119.66,0.842684,52.0172,1292.29,0.0439987,32.5953,1363.51,0.0190937,39.0693,1292.29,0.0144286,47.7012,1294.45,0.016468,34.7533,1313.87,0.0338156,-94.726,1398.04,0.0160303,-118.464,1415.3,0.0145951,-120.622,1419.62,0.00973752,13.1734,1385.09,0.0428282,-92.568,1406.67,0.0202357,-96.884,1421.77,0.0182464,-116.306,1430.41,0.0129519,21.8054,1363.51,0.0596784,23.9633,1421.77,0.016812,-42.9343,1467.09,0.0173348,-99.042,1413.14,0.0128074
palm_338_keypoints,0.508395,1263.12,0.0540237,29.6232,1227.29,0.134688,49.7795,1175.78,0.462957,67.6963,1128.74,0.672847,99.0506,1088.43,0.732295,29.6232,1213.85,0.0251272,34.1023,1209.37,0.0534038,27.3836,1191.45,0.0741375,31.8627,1180.25,0.0276964,69.9359,1155.62,0.0103126,-102.513,1245.2,0.0128354,16.1856,1162.34,0.0179517,13.946,1298.95,0.0121632,-98.0339,1251.92,0.00854264,-104.753,1269.84,0.0138329,-106.992,1274.32,0.0126125,-109.232,1289.99,0.00920354,-109.232,1287.76,0.00983769,-111.471,1269.84,0.0108483,-111.471,1281.04,0.0105747,-113.711,1287.76,0.00904938
palm_339_keypoints,-30.9492,1262.89,0.00907758,-18.7252,1254.74,0.0140148,11.8347,1266.96,0.0139718,30.1706,1171.21,0.0870729,60.7305,1120.27,0.264492,13.872,1269,0.06995,17.9467,1218.07,0.102285,15.9093,1177.32,0.0589433,17.9467,1156.95,0.0158768,-2.42661,1266.96,0.03558,7.76003,1218.07,0.0412525,13.872,1185.47,0.0283211,22.0213,1128.42,0.0112191,5.7227,1275.11,0.0247849,-83.9197,1326.04,0.0225303,-81.8824,1326.04,0.0166021,-81.8824,1328.08,0.0103053,30.1706,1289.37,0.0172301,1.64805,1297.52,0.0159884,-2.42661,1289.37,0.0144639,-0.389278,1307.71,0.0111161
palm_33_keypoints,1537.09,4572.02,0.665441,1808.65,4401.32,0.717567,2056.93,4246.15,0.828531,2219.86,4005.62,0.959401,2359.52,3827.17,0.922525,1925.03,3897,0.941703,1987.1,3625.44,0.911784,2033.65,3439.23,0.840119,2041.41,3260.78,0.906947,1754.34,3873.73,0.886577,1847.44,3555.62,0.785531,1870.72,3338.37,0.877234,1870.72,3152.16,0.883441,1614.68,3873.73,0.884088,1676.75,3578.89,0.738751,1731.06,3384.92,0.786227,1738.82,3221.99,0.892613,1475.02,3920.28,0.829958,1490.54,3664.24,0.802795,1513.81,3516.82,0.792832,1560.37,3392.68,0.940383
palm_340_keypoints,-112.261,1287.01,0.00940165,-104.144,1287.01,0.0214198,-69.6479,1262.66,0.0203036,25.7238,1246.43,0.0266136,60.22,1205.84,0.0337547,7.46117,1339.77,0.0701716,13.5487,1299.18,0.177653,35.8698,1246.43,0.166868,56.1616,1211.93,0.124612,-4.71394,1327.59,0.0538354,11.5195,1280.92,0.150023,33.8406,1244.4,0.167734,50.0741,1207.87,0.153568,-22.9766,1299.18,0.0511441,9.49036,1280.92,0.089332,25.7238,1246.43,0.0913275,43.9865,1213.96,0.112602,-27.035,1262.66,0.0416251,3.4028,1289.04,0.0253521,15.5779,1240.34,0.0575435,31.8114,1213.96,0.0568885
palm_341_keypoints,-54.1235,1468.75,0.00934757,-49.8537,1402.57,0.0160295,1.38401,1398.3,0.0672743,27.0029,1329.98,0.358556,61.1614,1272.34,0.609622,-2.8858,1411.11,0.047766,5.65382,1379.08,0.109699,3.51892,1327.85,0.048807,3.51892,1441,0.0199882,-9.29051,1406.84,0.0252951,-17.8301,1402.57,0.0257851,-15.6952,1537.07,0.0281684,-15.6952,1532.8,0.015342,-103.226,1517.85,0.01693,-66.933,1532.8,0.0208519,-19.965,1543.47,0.0205112,-9.29051,1534.93,0.0135513,-122.44,1515.72,0.0130804,18.4633,1364.14,0.0126056,1.38401,1556.28,0.0200646,1.38401,1552.01,0.0118715
palm_342_keypoints,-121.821,1660.1,0.00892861,-74.2977,1492.74,0.0169769,0.0863037,1465.88,0.050125,24.881,1399.76,0.339708,51.7419,1341.9,0.581612,-6.11237,1476.21,0.036456,10.4174,1449.35,0.0878685,-4.04614,1476.21,0.0455235,12.4836,1505.13,0.0269546,-16.4435,1480.34,0.0188762,-82.5626,1529.93,0.0248091,-4.04614,1593.98,0.0329971,-1.97992,1593.98,0.0190306,-92.8937,1581.58,0.0132975,-86.6951,1593.98,0.018485,-10.2448,1606.38,0.0229955,0.0863037,1596.05,0.0175701,-117.688,1593.98,0.0115782,-4.04614,1631.17,0.0133486,14.5499,1614.64,0.018188,8.3512,1614.64,0.0120629
palm_343_keypoints,285.342,2159.55,0.440486,337.664,2122.49,0.608339,370.365,2054.91,0.798061,355.105,1974.25,0.849523,342.024,1908.84,0.857386,287.522,1974.25,0.859954,252.641,1889.22,0.858071,230.84,1836.9,0.838631,211.219,1793.3,0.879429,246.1,1987.33,0.845247,204.679,1897.94,0.831471,182.878,1832.54,0.915271,163.257,1782.4,0.828151,202.499,2004.77,0.8246,176.338,1917.56,0.835723,158.897,1863.06,0.742932,132.736,1817.28,0.836007,167.617,2028.75,0.768095,147.997,1956.81,0.848517,139.276,1917.56,0.833629,128.376,1880.5,0.862629
palm_344_keypoints,-55.9715,1577.55,0.010327,-37.2042,1527.5,0.0182494,-1.75491,1519.16,0.1348,27.4386,1448.26,0.406558,60.8027,1385.7,0.650313,-1.75491,1537.93,0.0814924,12.8419,1485.8,0.175874,10.7566,1429.49,0.0840825,31.6091,1400.3,0.0759754,-18.4369,1531.67,0.0366862,-83.0798,1527.5,0.0313241,-80.9945,1608.83,0.0290767,-85.165,1615.08,0.0164199,-106.018,1596.31,0.0206861,-85.165,1644.28,0.0212613,-45.5452,1644.28,0.0229395,-3.84016,1648.45,0.0150085,-122.7,1613,0.0137243,-30.9484,1669.3,0.0131982,-1.75491,1665.13,0.0210685,-3.84016,1660.96,0.0133812
palm_345_keypoints,-77.6579,1686,0.0138264,-73.3945,1681.74,0.0279403,7.61076,1570.89,0.206345,35.3231,1496.28,0.519711,65.1671,1434.46,0.733232,-7.31126,1607.13,0.131081,9.74248,1573.02,0.211956,-13.7064,1634.84,0.117142,-22.2333,1643.37,0.0688913,-24.365,1596.47,0.0575216,-43.5504,1600.73,0.0635671,-73.3945,1643.37,0.0436187,-75.5262,1666.82,0.0321117,-124.556,1630.58,0.0386084,-139.478,1630.58,0.0320713,-39.287,1758.48,0.0275679,-66.9993,1743.56,0.0227462,-139.478,1634.84,0.0185498,-158.663,1645.5,0.0160751,-22.2333,1773.4,0.022547,-182.112,1664.68,0.0148823
palm_346_keypoints,-77.5451,1741.28,0.0132815,-64.8449,1739.16,0.0264504,7.12277,1620.63,0.159853,36.7565,1548.66,0.527431,62.1569,1485.16,0.722241,-5.57741,1656.61,0.147152,13.4729,1622.74,0.22771,-11.9275,1679.9,0.118048,-16.1609,1698.95,0.0766225,-18.2776,1650.26,0.0581396,-41.5613,1648.15,0.0675231,-79.6618,1686.25,0.0505207,-79.6618,1698.95,0.0328369,-117.762,1677.78,0.0352719,-132.579,1677.78,0.0322799,-143.163,1673.55,0.0293368,-147.396,1667.2,0.0249056,-130.463,1682.01,0.0177378,-151.629,1686.25,0.0159148,-181.263,1709.53,0.0213257,-179.147,1705.3,0.017074
palm_347_keypoints,-68.4595,1650.95,0.00851534,-149.344,1603.25,0.0159671,-2.09282,1621.91,0.0375263,20.7207,1543.1,0.230135,45.6082,1491.25,0.572703,-4.16677,1626.06,0.0560539,8.27698,1590.8,0.224319,12.4249,1543.1,0.156441,16.5728,1503.7,0.109469,-18.6845,1626.06,0.0328158,-33.2022,1621.91,0.0504666,-80.9032,1694.5,0.0380343,-78.8293,1709.02,0.0220431,-109.939,1690.35,0.0204939,-53.9418,1698.65,0.027549,-51.8678,1738.06,0.0322389,-68.4595,1713.17,0.0196323,-134.826,1717.32,0.0149477,29.0166,1580.43,0.0158629,-4.16677,1758.8,0.0316708,-4.16677,1756.72,0.0171961
palm_348_keypoints,-97.1945,1694.93,0.0105109,-117.933,1763.36,0.0177368,-82.6774,1560.12,0.0128824,14.7947,1564.27,0.022891,18.9424,1497.91,0.0216734,33.4595,1757.14,0.0175488,14.7947,1597.45,0.0391211,2.35143,1541.46,0.0449347,12.7208,1495.83,0.0482113,-93.0468,1688.7,0.0129427,-90.9729,1651.37,0.0190809,14.7947,1589.16,0.0207008,16.8685,1493.76,0.0187143,-64.0126,1723.96,0.0144172,-90.9729,1717.74,0.0162101,16.8685,1580.86,0.0131003,14.7947,1524.87,0.0168568,-111.712,1732.26,0.0116349,16.8685,1580.86,0.0119111,18.9424,1572.57,0.0174375,16.8685,1524.87,0.013629
palm_349_keypoints,72.4211,1885.31,0.0109174,-119.22,1757.54,0.0164721,-11.422,1619.8,0.011689,12.5332,1567.9,0.0262147,24.5108,1492.04,0.0249943,-107.243,1649.75,0.0120206,10.5369,1603.83,0.0294337,-1.44066,1559.91,0.0288903,26.507,1490.05,0.0249531,-105.246,1671.71,0.0128453,-99.2576,1671.71,0.0233023,8.54066,1583.87,0.0197608,24.5108,1492.04,0.0140396,-113.231,1669.71,0.0130141,-101.254,1687.68,0.0188791,-117.224,1799.47,0.0132689,8.54066,1625.79,0.0116306,-127.205,1661.72,0.0112996,0.5556,1627.79,0.0111383,12.5332,1629.78,0.014202,8.54066,1629.78,0.00983233
palm_34_keypoints,1099.96,4570.65,0.467335,1317.86,4432.65,0.641085,1463.12,4200.22,0.803849,1499.44,3967.79,0.862705,1521.23,3749.89,0.838048,1288.8,4004.11,0.761346,1237.96,3742.63,0.817651,1165.33,3575.57,0.785932,1121.75,3437.57,0.839718,1150.8,4033.16,0.867637,1063.64,3742.63,0.87211,1020.06,3553.78,0.903512,969.215,3386.73,0.805835,991.005,4076.74,0.800224,925.635,3800.74,0.823668,911.108,3626.42,0.761771,867.528,3473.89,0.854911,860.265,4142.11,0.840139,794.895,3909.69,0.82977,794.895,3778.95,0.770188,794.895,3655.47,0.800691
palm_350_keypoints,-37.2677,1602.94,0.00731259,-90.1805,1570.38,0.0120733,-80.0049,1562.24,0.0127086,-4.70604,1596.84,0.0230141,29.8908,1493.05,0.0241358,-12.8465,1613.12,0.0330166,5.46949,1580.56,0.120613,11.5748,1537.82,0.10809,23.7854,1495.08,0.0769395,-18.9518,1617.19,0.0219608,-16.9167,1584.63,0.0552891,11.5748,1539.85,0.079978,27.8556,1503.22,0.0468672,-71.8645,1666.03,0.0133977,-35.2326,1594.8,0.0222792,11.5748,1545.96,0.045439,25.8205,1509.33,0.0484968,-116.637,1670.1,0.0123315,25.8205,1570.38,0.0138745,15.645,1523.57,0.022584,23.7854,1513.4,0.0234977
palm_351_keypoints,-102.851,1689.76,0.00984956,-37.276,1655.91,0.0193867,-1.3154,1619.95,0.14847,21.9533,1543.8,0.432803,49.4526,1482.46,0.683619,-5.54606,1628.41,0.055877,11.3766,1592.45,0.111466,-102.851,1607.26,0.0423811,15.6073,1495.15,0.0403868,-11.8921,1624.18,0.0291156,-83.8134,1634.76,0.0303715,-64.7754,1734.18,0.0303625,-52.0834,1742.64,0.0165321,-111.313,1702.45,0.0185428,-88.044,1751.1,0.0218968,-49.968,1757.45,0.0227982,-7.6614,1753.22,0.0158054,-136.697,1704.57,0.0126943,-47.8527,1778.6,0.013218,-52.0834,1789.18,0.0203753,-7.6614,1774.37,0.0130771
palm_352_keypoints,-75.3915,1723.34,0.0122945,-62.7036,1721.23,0.0251078,0.73612,1604.92,0.0824942,34.5706,1537.25,0.4082,62.0612,1473.82,0.656362,-5.60785,1640.87,0.175577,11.3094,1604.92,0.252132,13.4241,1537.25,0.152192,43.0293,1486.5,0.0704438,-26.7544,1649.33,0.0989818,-26.7544,1626.07,0.0731209,-41.557,1691.62,0.046991,-75.3915,1708.54,0.0325827,-66.9329,1668.36,0.0460728,-124.029,1676.82,0.037229,-126.143,1674.71,0.0229214,-60.5889,1776.21,0.0229765,-143.061,1678.94,0.0246744,-140.946,1691.62,0.0206572,-41.557,1801.59,0.0218922,-43.6717,1793.13,0.0155266
palm_353_keypoints,37.0757,1541.16,0.0353138,16.9802,1573.32,0.0247719,-3.11532,1711.97,0.0337802,0.903786,1720.01,0.0661461,31.0471,1693.89,0.0720501,18.9898,1645.66,0.0253362,2.91334,1709.97,0.0200105,-13.1631,1699.92,0.0279919,16.9802,1665.76,0.0237317,-83.4975,1655.71,0.0126534,-95.5548,1722.02,0.0240232,0.903786,1665.76,0.027076,4.92289,1667.76,0.0202591,12.9611,1653.7,0.0164698,-101.583,1744.13,0.0191529,-71.4401,1774.27,0.0179141,-61.3924,1772.26,0.014201,16.9802,1545.18,0.0128675,2.91334,1732.07,0.0150591,-33.2586,1774.27,0.0187979,-19.1917,1760.2,0.0132725
palm_354_keypoints,281.001,2157.49,0.40168,326.768,2120.44,0.561003,361.639,2055.06,0.766179,352.921,1974.42,0.832028,337.665,1906.86,0.907006,287.539,1976.6,0.846921,250.489,1889.42,0.854541,222.157,1834.94,0.84422,200.363,1791.35,0.871052,239.592,1989.67,0.880053,200.363,1898.14,0.888356,178.568,1832.76,0.897101,152.415,1780.45,0.834425,200.363,2007.11,0.901836,167.671,1919.93,0.840252,150.236,1863.27,0.754791,128.442,1815.32,0.895352,163.313,2035.44,0.833187,145.877,1959.16,0.828722,130.621,1917.75,0.829726,119.724,1880.7,0.793325
palm_355_keypoints,41.685,1583.24,0.0455787,33.7009,1643.12,0.0602285,41.685,1617.17,0.0625606,85.5976,1543.32,0.0678375,117.534,1489.43,0.102647,55.6572,1577.25,0.0344586,7.75261,1764.88,0.0250574,37.693,1675.06,0.0154414,105.558,1487.43,0.0126462,23.7208,1703,0.0121187,-84.0646,1768.87,0.0205248,-116.001,1790.83,0.0162661,-121.989,1786.83,0.00980966,23.7208,1706.99,0.0123435,-82.0686,1780.85,0.0179994,-88.0566,1790.83,0.0145241,-108.017,1808.79,0.0112986,7.75261,1774.86,0.0123099,7.75261,1782.84,0.0161423,-40.152,1814.78,0.0163597,-108.017,1814.78,0.0104177
palm_356_keypoints,-101.419,1735.21,0.0107486,-123.65,1686.7,0.018279,-77.1676,1617.99,0.0133203,-44.8319,1533.11,0.026966,-44.8319,1527.05,0.0179485,-50.8949,1624.05,0.0268556,-2.39128,1611.93,0.0449434,-0.370298,1557.36,0.0772946,3.67167,1516.94,0.0683057,-58.9788,1644.26,0.017333,-16.5382,1634.16,0.0258484,-4.41226,1565.45,0.036203,13.7766,1512.9,0.0293028,-65.0417,1654.37,0.0179069,-12.4962,1638.2,0.0185254,5.69265,1585.66,0.0149997,9.73462,1537.15,0.0196189,-113.545,1682.66,0.0119701,19.8395,1632.14,0.0144709,23.8815,1626.08,0.0153191,11.7556,1539.17,0.0115635
palm_357_keypoints,-123.428,1796.72,0.00894031,23.2937,1662.39,0.0170704,23.2937,1649.99,0.0224112,31.5597,1548.73,0.0562557,58.4243,1492.94,0.0704801,21.2272,1625.2,0.0373223,25.3602,1590.06,0.0776279,23.2937,1538.4,0.062535,37.7592,1492.94,0.0435362,8.82817,1629.33,0.0167327,21.2272,1581.8,0.0275842,19.1607,1559.07,0.0236728,15.0277,1492.94,0.0135348,10.8947,1641.73,0.0124218,-106.896,1726.45,0.016585,-106.896,1728.52,0.0138224,-144.093,1804.98,0.00917272,21.2272,1639.66,0.0121109,31.5597,1656.19,0.0110775,-115.162,1724.39,0.0103024,-146.16,1773.98,0.00800662
palm_358_keypoints,108.961,1775.97,0.339107,161.774,1720.96,0.487509,216.787,1650.54,0.639448,249.795,1575.72,0.778406,271.8,1522.91,0.793992,159.573,1544.91,0.500936,146.37,1461.29,0.561693,126.565,1393.08,0.483994,122.164,1353.47,0.313369,108.961,1547.11,0.482433,97.9583,1454.69,0.239893,89.1562,1388.68,0.181772,75.953,1335.86,0.109414,71.5519,1560.32,0.388138,69.3514,1461.29,0.114776,60.5493,1421.68,0.044338,38.544,1404.08,0.0291187,40.7445,1575.72,0.306203,36.3435,1505.3,0.0897009,25.3408,1437.09,0.0591052,23.1403,1423.88,0.0416989
palm_359_keypoints,226.652,1801.41,0.324094,284.88,1751.5,0.519328,341.03,1678.71,0.658019,372.224,1603.84,0.77863,390.94,1543.54,0.833553,276.562,1585.13,0.672785,270.323,1489.47,0.716348,255.766,1425,0.706993,247.448,1366.77,0.522839,220.413,1587.21,0.659576,220.413,1485.31,0.633389,212.094,1420.84,0.541272,191.298,1370.93,0.260709,172.582,1589.29,0.551851,176.741,1493.63,0.544838,174.661,1437.48,0.560622,172.582,1389.65,0.515646,126.831,1605.92,0.386948,130.99,1522.74,0.365012,139.308,1479.07,0.459029,143.467,1443.72,0.640158
palm_35_keypoints,1891.19,4932.18,0.631068,2181.29,4753.66,0.713021,2397.01,4530.5,0.792414,2530.9,4314.78,0.860079,2664.8,4121.38,0.928529,2248.24,4232.96,0.929684,2315.19,3950.29,0.870802,2367.26,3779.2,0.83253,2404.45,3615.56,0.869801,2121.78,4232.96,0.856303,2196.17,3927.98,0.699986,2248.24,3734.57,0.837535,2270.55,3548.61,0.829733,2002.77,4285.03,0.818375,2069.71,3980.05,0.676464,2121.78,3779.2,0.702062,2144.1,3630.43,0.89218,1883.75,4351.97,0.806001,1898.63,4113.94,0.764245,1943.26,3950.29,0.831371,1995.33,3808.96,0.882223
palm_360_keypoints,324.759,1818.42,0.464449,388.876,1778.62,0.544415,446.36,1718.93,0.673895,466.259,1632.7,0.81512,486.157,1566.37,0.876858,375.611,1619.44,0.757382,357.923,1517.73,0.711879,340.236,1451.41,0.728883,329.181,1400.55,0.651843,313.705,1630.49,0.685223,307.072,1513.31,0.742099,298.228,1438.14,0.802985,289.385,1382.87,0.646832,267.275,1634.91,0.684756,269.486,1528.79,0.747074,262.854,1460.25,0.690255,247.377,1411.61,0.765676,220.846,1650.39,0.725602,220.846,1564.16,0.723263,220.846,1515.52,0.741606,220.846,1473.52,0.839068
palm_361_keypoints,372.994,1836.43,0.56152,438.329,1799.09,0.680486,494.33,1722.09,0.773565,512.998,1638.09,0.870831,536.332,1582.09,0.815267,417.328,1631.09,0.903727,398.661,1530.75,0.801485,382.327,1465.42,0.828091,379.994,1411.75,0.805754,363.66,1638.09,0.803286,349.66,1528.42,0.753123,344.993,1449.08,0.849036,328.659,1390.75,0.915655,321.659,1649.75,0.792033,309.992,1544.75,0.787789,305.325,1479.42,0.766887,291.325,1425.75,0.908508,272.658,1668.42,0.746475,270.324,1582.09,0.781228,267.991,1537.75,0.802052,267.991,1491.08,0.835544
palm_362_keypoints,488.652,1848.05,0.49029,552.604,1803.77,0.560271,619.015,1722.6,0.672841,636.233,1636.51,0.840335,665.749,1577.48,0.889508,540.305,1631.59,0.784985,520.628,1520.91,0.81647,508.329,1459.42,0.83377,503.41,1402.84,0.783344,486.192,1638.97,0.837334,471.434,1520.91,0.782587,466.515,1442.2,0.838907,449.297,1385.63,0.913288,436.999,1651.27,0.695637,429.62,1540.59,0.778374,424.7,1471.71,0.726121,407.483,1420.06,0.861545,390.265,1663.57,0.684223,387.805,1579.94,0.780679,385.345,1530.75,0.741661,385.345,1486.47,0.808638
palm_363_keypoints,530.073,1853.39,0.600382,605.492,1801.38,0.625891,662.706,1718.16,0.7323,688.712,1632.33,0.844177,717.319,1575.12,0.859931,589.888,1629.73,0.852504,571.683,1523.11,0.8452,553.479,1460.69,0.827073,553.479,1403.48,0.803874,532.674,1632.33,0.94008,519.67,1517.91,0.757604,511.868,1442.49,0.899609,504.066,1382.67,0.947456,488.463,1647.94,0.897448,478.06,1538.71,0.797143,475.459,1468.49,0.781526,467.658,1416.48,0.880437,446.852,1666.14,0.782245,433.849,1585.52,0.778358,431.249,1528.31,0.848688,431.249,1486.7,0.893127
palm_364_keypoints,602.041,1872,0.530122,678.15,1840.08,0.610546,751.803,1763.97,0.739963,771.444,1670.68,0.868441,793.54,1611.75,0.900027,670.785,1665.77,0.814503,658.509,1562.65,0.754129,653.599,1493.91,0.833414,651.144,1434.98,0.842398,611.862,1670.68,0.812394,606.952,1552.83,0.710095,614.317,1476.72,0.812604,599.586,1412.89,0.719481,560.304,1678.04,0.689828,567.67,1570.02,0.742068,575.035,1498.82,0.722769,565.215,1449.72,0.78572,518.567,1697.68,0.725821,518.567,1611.75,0.794713,518.567,1562.65,0.760963,521.023,1513.55,0.855485
palm_365_keypoints,489.803,1567.93,0.31021,555.09,1569.85,0.58138,614.616,1512.25,0.77653,653.021,1454.64,0.789957,701.026,1420.08,0.819105,587.733,1420.08,0.76535,603.095,1329.83,0.903259,603.095,1268.38,0.806811,597.335,1212.69,0.732817,537.808,1404.72,0.76493,557.01,1299.1,0.878576,555.09,1231.9,0.816217,557.01,1172.37,0.668828,491.723,1397.03,0.744247,509.005,1301.02,0.957013,512.845,1241.5,0.805958,522.446,1185.81,0.741502,447.558,1395.11,0.794222,461,1322.15,0.815859,464.84,1281.82,0.864109,478.282,1237.66,0.764568
palm_366_keypoints,712.881,1869.63,0.578318,766.467,1847.3,0.768712,820.052,1784.79,0.724142,851.311,1724.5,0.922963,884.802,1668.69,0.899156,782.096,1702.18,0.857347,793.26,1615.1,0.85192,782.096,1548.12,0.854776,768.699,1494.53,0.805898,730.743,1695.48,0.874356,737.441,1597.24,0.787854,737.441,1525.79,0.784818,728.51,1461.04,0.876341,692.786,1697.71,0.838859,695.019,1599.47,0.959687,699.485,1541.42,0.829304,697.252,1483.37,0.822171,654.83,1706.64,0.889287,657.063,1635.19,0.931643,659.295,1586.07,0.94035,661.528,1545.88,0.90005
palm_367_keypoints,570.928,1683.15,0.305209,656.924,1651.69,0.545003,719.848,1578.28,0.741581,751.31,1513.25,0.814938,784.87,1469.21,0.853088,675.801,1490.18,0.808997,688.386,1402.09,0.837331,682.094,1337.07,0.830687,669.509,1280.43,0.751436,621.267,1483.89,0.764448,635.949,1372.72,0.885791,633.852,1301.41,0.829945,627.56,1238.49,0.732257,583.513,1479.69,0.749444,591.903,1374.82,0.885343,594,1311.9,0.797814,591.903,1255.27,0.854771,537.368,1483.89,0.783636,547.856,1406.28,0.868251,549.953,1355.94,0.925914,554.148,1313.99,0.811614
palm_368_keypoints,309.877,1763.42,0.0411944,447.66,1687.08,0.0339257,449.522,1582.81,0.047285,464.417,1566.05,0.173833,492.346,1515.78,0.316891,449.522,1659.15,0.0439939,402.974,1608.88,0.0659261,419.731,1584.67,0.0735923,402.974,1644.25,0.0148556,345.254,1627.5,0.031069,363.873,1644.25,0.0484475,304.292,1623.77,0.0274889,300.568,1629.36,0.0148002,300.568,1696.39,0.0371081,272.639,1640.53,0.0344959,294.982,1634.95,0.0212908,298.706,1631.22,0.0160443,272.639,1729.9,0.0475537,226.091,1631.22,0.0262207,224.229,1616.33,0.0304828,227.953,1605.15,0.0159581
